item,itemLabel,SECcode,LSGcode,LGDcode
http://www.wikidata.org/entity/Q101582882,Mukilapeedika,M10074019,,
http://www.wikidata.org/entity/Q101582891,Naripotta,M10074027,,
http://www.wikidata.org/entity/Q101582907,Mamburam,M10075009,,
http://www.wikidata.org/entity/Q101582884,Nirappu,M10074021,,
http://www.wikidata.org/entity/Q101582935,Kottuvalakkad,M10075037,,
http://www.wikidata.org/entity/Q101582909,Soudabad,M10075011,,
http://www.wikidata.org/entity/Q101582873,Kadungad,M10074010,,
http://www.wikidata.org/entity/Q101582826,Cheppilikkunnu,M10088007,,
http://www.wikidata.org/entity/Q101582832,Kalothu,M10088012,,
http://www.wikidata.org/entity/Q101582857,High Schoolpadi,M10088034,,
http://www.wikidata.org/entity/Q101582833,Kodangadu,M10088013,,
http://www.wikidata.org/entity/Q101582834,Kunnathumpotta,M10088014,,
http://www.wikidata.org/entity/Q101582878,Kizhakke Kara,M10074015,,
http://www.wikidata.org/entity/Q101582859,Nambolamkunnu,M10088036,,
http://www.wikidata.org/entity/Q101582858,Parambattu,M10088035,,
http://www.wikidata.org/entity/Q101582919,Karimbil West,M10075021,,
http://www.wikidata.org/entity/Q101582930,Kumbamkadavu,M10075032,,
http://www.wikidata.org/entity/Q101582914,Mattil,M10075016,,
http://www.wikidata.org/entity/Q101582932,Kisan Kendram,M10075034,,
http://www.wikidata.org/entity/Q101582829,Pandikkadu,M10088009,,
http://www.wikidata.org/entity/Q101582831,Kondotty Town,M10088011,,
http://www.wikidata.org/entity/Q101582835,Kottukkara,M10088015,,
http://www.wikidata.org/entity/Q101582924,Cherappurathazham,M10075026,,
http://www.wikidata.org/entity/Q101582825,Neeradu,M10088006,,
http://www.wikidata.org/entity/Q101582845,Pullithodi,M10088023,,
http://www.wikidata.org/entity/Q101582918,Kundalangadu,M10075020,,
http://www.wikidata.org/entity/Q101582933,Kottuvalaparambu,M10075035,,
http://www.wikidata.org/entity/Q101582838,Vakkathodi,M10088018,,
http://www.wikidata.org/entity/Q101582901,Karayil,M10075003,,
http://www.wikidata.org/entity/Q101582904,Kariparambu,M10075006,,
http://www.wikidata.org/entity/Q101582937,Pallippadi,M10075039,,
http://www.wikidata.org/entity/Q101582890,Vadakkummuri,M10074026,,
http://www.wikidata.org/entity/Q101582840,Chembala,M10088019,,
http://www.wikidata.org/entity/Q101582852,Ilaneerkkara,M10088029,,
http://www.wikidata.org/entity/Q101582843,Manathodi,M10088021,,
http://www.wikidata.org/entity/Q101582875,Kolamangalam,M10074012,,
http://www.wikidata.org/entity/Q101582877,Karingallathani,M10074014,,
http://www.wikidata.org/entity/Q101582876,Marankunnu,M10074013,,
http://www.wikidata.org/entity/Q101582920,Kakkad,M10075022,,
http://www.wikidata.org/entity/Q101582905,Manippadam,M10075007,,
http://www.wikidata.org/entity/Q101582922,Melechina,M10075024,,
http://www.wikidata.org/entity/Q101582900,Pathinarungal,M10075002,,
http://www.wikidata.org/entity/Q101582934,Thrikkulam,M10075036,,
http://www.wikidata.org/entity/Q101429170,Moozhikkal,C11005016,,
http://www.wikidata.org/entity/Q101429011,Thekkevila ward,C02002041,,
http://www.wikidata.org/entity/Q101429000,Punthalathazham ward,C02002031,,
http://www.wikidata.org/entity/Q101429014,Cantonment ward,C02002044,,
http://www.wikidata.org/entity/Q101429275,Chovva ward,C13006044,,
http://www.wikidata.org/entity/Q101429024,Alattukavu ward,C02002054,,
http://www.wikidata.org/entity/Q101429010,Bharanikavu ward,C02002040,,
http://www.wikidata.org/entity/Q101428972,Meenathuchery ward,C02002003,,
http://www.wikidata.org/entity/Q101428980,Mathilil ward,C02002011,,
http://www.wikidata.org/entity/Q101429023,Mulamkadakam ward,C02002053,,
http://www.wikidata.org/entity/Q101428984,Uliyakovil ward,C02002015,,
http://www.wikidata.org/entity/Q101429005,Valathungal ward,C02002036,,
http://www.wikidata.org/entity/Q101429015,Udayamarthandapuram ward,C02002045,,
http://www.wikidata.org/entity/Q101429269,Adikadalayi ward,C13006038,,
http://www.wikidata.org/entity/Q101429166,Paroppadi,C11005012,,
http://www.wikidata.org/entity/Q101429163,Thadambattu Thazham,C11005009,,
http://www.wikidata.org/entity/Q101429287,Panjikkayil ward,C13006055,,
http://www.wikidata.org/entity/Q101429284,Payyambalam ward,C13006053,,
http://www.wikidata.org/entity/Q101429279,Thayetheru ward,C13006048,,
http://www.wikidata.org/entity/Q101429157,Eranhikkal,C11005003,,
http://www.wikidata.org/entity/Q101429025,Kannimel ward,C02002055,,
http://www.wikidata.org/entity/Q101429274,Arakkal ward,C13006043,,
http://www.wikidata.org/entity/Q101429176,Kovoor,C11005022,,
http://www.wikidata.org/entity/Q101428995,Ammannada ward,C02002026,,
http://www.wikidata.org/entity/Q101429006,Aakkolil ward,C02002037,,
http://www.wikidata.org/entity/Q101428976,Kureepuzha ward,C02002007,,
http://www.wikidata.org/entity/Q101428994,Palkulangara ward,C02002025,,
http://www.wikidata.org/entity/Q101429175,Chevayur,C11005021,,
http://www.wikidata.org/entity/Q101429016,Thamarakulam ward,C02002046,,
http://www.wikidata.org/entity/Q101429161,Karuvissery,C11005007,,
http://www.wikidata.org/entity/Q101429159,Mokavur,C11005005,,
http://www.wikidata.org/entity/Q101429271,Padanna ward,C13006040,,
http://www.wikidata.org/entity/Q101429268,Thottada ward,C13006037,,
http://www.wikidata.org/entity/Q101429272,Vethilappali ward,C13006041,,
http://www.wikidata.org/entity/Q101429164,Vengeri,C11005010,,
http://www.wikidata.org/entity/Q101428989,Mangadu ward,C02002020,,
http://www.wikidata.org/entity/Q101429007,Thekkumbhagam ward,C02002038,,
http://www.wikidata.org/entity/Q101428991,Chathinakulam ward,C02002022,,
http://www.wikidata.org/entity/Q101428986,Kadappakada ward,C02002017,,
http://www.wikidata.org/entity/Q101429003,Kollorvila ward,C02002034,,
http://www.wikidata.org/entity/Q101429004,Kayyalakkal ward,C02002035,,
http://www.wikidata.org/entity/Q101428977,Neeravil ward,C02002008,,
http://www.wikidata.org/entity/Q101429168,Chevarambalam,C11005014,,
http://www.wikidata.org/entity/Q101429021,Thangassery ward,C02002051,,
http://www.wikidata.org/entity/Q101429022,Thirumullavaram ward,C02002052,,
http://www.wikidata.org/entity/Q101429177,Nellikkode,C11005023,,
http://www.wikidata.org/entity/Q101429165,Poolakkadavu,C11005011,,
http://www.wikidata.org/entity/Q101429267,Keezhunna ward,C13006036,,
http://www.wikidata.org/entity/Q101429277,South Bazar ward,C13006046,,
http://www.wikidata.org/entity/Q101429171,Chelavoor,C11005017,,
http://www.wikidata.org/entity/Q101429156,Chettikulam,C11005002,,
http://www.wikidata.org/entity/Q101429002,Manakkadu ward,C02002033,,
http://www.wikidata.org/entity/Q101429013,Pattathanam ward,C02002043,,
http://www.wikidata.org/entity/Q101428978,Anchalummoodu ward,C02002009,,
http://www.wikidata.org/entity/Q101429008,Eravipuram ward,C02002039,,
http://www.wikidata.org/entity/Q101428988,Kallumthazham ward,C02002019,,
http://www.wikidata.org/entity/Q101428987,Koikal ward,C02002018,,
http://www.wikidata.org/entity/Q101429017,Pallithottam ward,C02002047,,
http://www.wikidata.org/entity/Q101429018,Port ward,C02002048,,
http://www.wikidata.org/entity/Q101428981,Thevally ward,C02002012,,
http://www.wikidata.org/entity/Q101428974,Vallikeezhu ward,C02002005,,
http://www.wikidata.org/entity/Q101428996,Vadakkevila ward,C02002027,,
http://www.wikidata.org/entity/Q101429169,Vellimadukunnu,C11005015,,
http://www.wikidata.org/entity/Q101429019,Kachery ward,C02002049,,
http://www.wikidata.org/entity/Q101429160,Kundooparamb,C11005006,,
http://www.wikidata.org/entity/Q101429281,Ayikkara ward,C13006050,,
http://www.wikidata.org/entity/Q101429178,Kudilthod,C11005024,,
http://www.wikidata.org/entity/Q101429283,Thalikkavu ward,C13006052,,
http://www.wikidata.org/entity/Q101429012,Mundakkal ward,C02002042,,
http://www.wikidata.org/entity/Q101429167,Civil Station,C11005013,,
http://www.wikidata.org/entity/Q101428971,Sakthikulangara ward,C02002002,,
http://www.wikidata.org/entity/Q101428983,Asramam ward,C02002014,,
http://www.wikidata.org/entity/Q101428973,Kavanad ward,C02002004,,
http://www.wikidata.org/entity/Q101429001,Palathara ward,C02002032,,
http://www.wikidata.org/entity/Q101428982,Vadakkumbhagam ward,C02002013,,
http://www.wikidata.org/entity/Q101429158,Puthur,C11005004,,
http://www.wikidata.org/entity/Q101429270,Kuruva ward,C13006039,,
http://www.wikidata.org/entity/Q101428992,Karikodu ward,C02002023,,
http://www.wikidata.org/entity/Q101428997,Pallimukku ward,C02002028,,
http://www.wikidata.org/entity/Q101429155,Elathur,C11005001,,
http://www.wikidata.org/entity/Q101429286,Chalad ward,C13006054,,
http://www.wikidata.org/entity/Q101429282,Kanathoor ward,C13006051,,
http://www.wikidata.org/entity/Q101429278,Temple ward,C13006047,,
http://www.wikidata.org/entity/Q101429276,Thana ward,C13006045,,
http://www.wikidata.org/entity/Q101429174,Medical College,C11005020,,
http://www.wikidata.org/entity/Q101429172,Mayanad,C11005018,,
http://www.wikidata.org/entity/Q101429179,Kottooli,C11005025,,
http://www.wikidata.org/entity/Q101428990,Arunoottimangalam ward,C02002021,,
http://www.wikidata.org/entity/Q101428998,Ayathil ward,C02002029,,
http://www.wikidata.org/entity/Q101428993,College Division ward,C02002024,,
http://www.wikidata.org/entity/Q101428979,Kadavoor ward,C02002010,,
http://www.wikidata.org/entity/Q101428975,Kureepuzha West ward,C02002006,,
http://www.wikidata.org/entity/Q101428970,Maruthadi ward,C02002001,,
http://www.wikidata.org/entity/Q101428999,Kilikolloor ward,C02002030,,
http://www.wikidata.org/entity/Q101429020,Kaikulangara ward,C02002050,,
http://www.wikidata.org/entity/Q101428985,Uliyakovil East ward,C02002016,,
http://www.wikidata.org/entity/Q101429162,Malaparamb,C11005008,,
http://www.wikidata.org/entity/Q101429173,Medical College South,C11005019,,
http://www.wikidata.org/entity/Q101429280,Kasanakotta ward,C13006049,,
http://www.wikidata.org/entity/Q101429273,Neerchaal ward,C13006042,,
http://www.wikidata.org/entity/Q101580531,Chuttippara,M03009023,,
http://www.wikidata.org/entity/Q101580488,Anjilimood,M03010020,,
http://www.wikidata.org/entity/Q101580500,Anchalkutty,M03010032,,
http://www.wikidata.org/entity/Q101580468,Chumathra,M03010002,,
http://www.wikidata.org/entity/Q101580470,Kizhakkan Muthoor,M03010004,,
http://www.wikidata.org/entity/Q101580478,Manjadi,M03010012,,
http://www.wikidata.org/entity/Q101580477,Meenthalakara,M03010011,,
http://www.wikidata.org/entity/Q101580493,Mathil Bhagam,M03010025,,
http://www.wikidata.org/entity/Q101580525,Plaveli,M03009018,,
http://www.wikidata.org/entity/Q101580489,Thirumoolapuram West,M03010021,,
http://www.wikidata.org/entity/Q101580511,Vettippuram,M03009004,,
http://www.wikidata.org/entity/Q101582479,Athiramala East,M03061016,,
http://www.wikidata.org/entity/Q101582481,Idayadi South,M03061018,,
http://www.wikidata.org/entity/Q101582466,Mulampuzha,M03061003,,
http://www.wikidata.org/entity/Q101582471,Thonnalloor South,M03061008,,
http://www.wikidata.org/entity/Q101580480,Railway Station,M03010013,,
http://www.wikidata.org/entity/Q101580534,Azhoor West,M03009026,,
http://www.wikidata.org/entity/Q101580467,Muthoor North,M03010001,,
http://www.wikidata.org/entity/Q101580506,Kottalil,M03010038,,
http://www.wikidata.org/entity/Q101580536,Kodumthara,M03009028,,
http://www.wikidata.org/entity/Q101582482,Idayadi,M03061019,,
http://www.wikidata.org/entity/Q101582477,Kurampala Town,M03061014,,
http://www.wikidata.org/entity/Q101582469,Mangaram East,M03061006,,
http://www.wikidata.org/entity/Q101580469,Attuchira,M03010003,,
http://www.wikidata.org/entity/Q101580473,Nattukadavu,M03010007,,
http://www.wikidata.org/entity/Q101580526,Kumbazha East,M03009019,,
http://www.wikidata.org/entity/Q101580533,Kallarakadav,M03009025,,
http://www.wikidata.org/entity/Q101580483,Thymala,M03010015,,
http://www.wikidata.org/entity/Q101580471,Varikad,M03010005,,
http://www.wikidata.org/entity/Q101580497,Uthramel,M03010029,,
http://www.wikidata.org/entity/Q101582486,Chiramudi North,M03061023,,
http://www.wikidata.org/entity/Q101582489,Pandalam Town,M03061026,,
http://www.wikidata.org/entity/Q101582484,Thavalamkulam South,M03061021,,
http://www.wikidata.org/entity/Q101580535,Azhoor,M03009027,,
http://www.wikidata.org/entity/Q101580521,Arabic College,M03009014,,
http://www.wikidata.org/entity/Q101582492,Muttar,M03061028,,
http://www.wikidata.org/entity/Q101580537,College,M03009029,,
http://www.wikidata.org/entity/Q101580505,J P Nagar,M03010037,,
http://www.wikidata.org/entity/Q101580522,Kumbazha North,M03009015,,
http://www.wikidata.org/entity/Q101580499,Mannankarachira,M03010031,,
http://www.wikidata.org/entity/Q101580516,Pattamkulam,M03009009,,
http://www.wikidata.org/entity/Q101580512,Saradamadom,M03009005,,
http://www.wikidata.org/entity/Q101580532,Valamchuzhy,M03009024,,
http://www.wikidata.org/entity/Q101582468,Mangaram West,M03061005,,
http://www.wikidata.org/entity/Q101582467,Mulampuzha East,M03061004,,
http://www.wikidata.org/entity/Q101582493,Poozhikkadu West,M03061029,,
http://www.wikidata.org/entity/Q101582483,Thavalamkulam,M03061020,,
http://www.wikidata.org/entity/Q101580492,Thukallassery,M03010024,,
http://www.wikidata.org/entity/Q101582485,Chiramudi,M03061022,,
http://www.wikidata.org/entity/Q101582473,Kadakkad,M03061010,,
http://www.wikidata.org/entity/Q101582476,Kurampala South,M03061013,,
http://www.wikidata.org/entity/Q101582488,Medical Mission,M03061025,,
http://www.wikidata.org/entity/Q101580494,Kizhakkummuri,M03010026,,
http://www.wikidata.org/entity/Q101580476,Amalloor East,M03010010,,
http://www.wikidata.org/entity/Q101580472,Annavattom,M03010006,,
http://www.wikidata.org/entity/Q101580484,Kattode,M03010016,,
http://www.wikidata.org/entity/Q101580501,M G M Ward,M03010033,,
http://www.wikidata.org/entity/Q101580539,Karimpanakuzhy,M03009031,,
http://www.wikidata.org/entity/Q101580481,Pushpagiri Ward,M03010014,,
http://www.wikidata.org/entity/Q101580517,Petta South,M03009010,,
http://www.wikidata.org/entity/Q101580487,Thirumoolapuram East,M03010019,,
http://www.wikidata.org/entity/Q101580515,Thycavu,M03009008,,
http://www.wikidata.org/entity/Q101582494,Cherikkal East,M03061031,,
http://www.wikidata.org/entity/Q101582491,Pandalam Town West,M03061027,,
http://www.wikidata.org/entity/Q101582487,Poozhikkadu,M03061024,,
http://www.wikidata.org/entity/Q101582464,Thottakonam West,M03061001,,
http://www.wikidata.org/entity/Q101582470,Thonnalloor East,M03061007,,
http://www.wikidata.org/entity/Q101582472,Ulamayil,M03061009,,
http://www.wikidata.org/entity/Q101580491,Kulakkad,M03010023,,
http://www.wikidata.org/entity/Q101580475,Amalloor West,M03010009,,
http://www.wikidata.org/entity/Q101580498,Azhiyidathuchira,M03010030,,
http://www.wikidata.org/entity/Q101580485,Eruvellipra,M03010017,,
http://www.wikidata.org/entity/Q101580519,Kairalipuram,M03009012,,
http://www.wikidata.org/entity/Q101580520,Kulasekharapathi,M03009013,,
http://www.wikidata.org/entity/Q101580502,Mary Giri,M03010034,,
http://www.wikidata.org/entity/Q101580529,Kumbazha West,M03009021,,
http://www.wikidata.org/entity/Q101580507,Muthoor,M03010039,,
http://www.wikidata.org/entity/Q101580523,Myladumpara Thazham,M03009016,,
http://www.wikidata.org/entity/Q101580495,Sreevallabha,M03010027,,
http://www.wikidata.org/entity/Q101582495,Cherikkal West,M03061032,,
http://www.wikidata.org/entity/Q101582478,Kurampala West,M03061015,,
http://www.wikidata.org/entity/Q101580524,Myladumpara,M03009017,,
http://www.wikidata.org/entity/Q101580530,Chuttippara East,M03009022,,
http://www.wikidata.org/entity/Q101580540,Churulicode,M03009032,,
http://www.wikidata.org/entity/Q101580527,Kumbazha South,M03009020,,
http://www.wikidata.org/entity/Q101580513,Mundukottackal,M03009006,,
http://www.wikidata.org/entity/Q101580518,Petta North,M03009011,,
http://www.wikidata.org/entity/Q101580504,Ramanchira,M03010036,,
http://www.wikidata.org/entity/Q101580490,Sree Ramakrishna Asramam,M03010022,,
http://www.wikidata.org/entity/Q101580486,Thondara,M03010018,,
http://www.wikidata.org/entity/Q101582480,Athiramala West,M03061017,,
http://www.wikidata.org/entity/Q101582474,Kadakkad East,M03061011,,
http://www.wikidata.org/entity/Q101582475,Kurampala North,M03061012,,
http://www.wikidata.org/entity/Q101582465,Thottakonam East,M03061002,,
http://www.wikidata.org/entity/Q101584155,M.S.M,M03061030,,
http://www.wikidata.org/entity/Q101580503,Town Ward,M03010035,,
http://www.wikidata.org/entity/Q101580538,Town Ward,M03009030,,
http://www.wikidata.org/entity/Q101580514,Poovanpara,M03009007,,
http://www.wikidata.org/entity/Q101580474,College Ward,M03010008,,
http://www.wikidata.org/entity/Q101580496,Kavumbhagom,M03010028,,
http://www.wikidata.org/entity/Q101429245,Pallipram ward,C13006014,,
http://www.wikidata.org/entity/Q101429055,Island South ward,C07003030,,
http://www.wikidata.org/entity/Q101429079,Girinagar ward,C07003055,,
http://www.wikidata.org/entity/Q101429064,Mamangalam ward,C07003040,,
http://www.wikidata.org/entity/Q101429094,Kaloor North ward,C07003070,,
http://www.wikidata.org/entity/Q101429065,Padivattam ward,C07003041,,
http://www.wikidata.org/entity/Q101429080,Panampilli Nagar ward,C07003056,,
http://www.wikidata.org/entity/Q101429077,Ponnurunni ward,C07003053,,
http://www.wikidata.org/entity/Q101429036,Thoppumpady ward,C07003011,,
http://www.wikidata.org/entity/Q101429266,Alingeel ward,C13006035,,
http://www.wikidata.org/entity/Q101429073,Vyttila ward,C07003049,,
http://www.wikidata.org/entity/Q101429233,Kunnav ward,C13006002,,
http://www.wikidata.org/entity/Q101429050,Chullickal ward,C07003025,,
http://www.wikidata.org/entity/Q101429063,Dhevankulangara ward,C07003038,,
http://www.wikidata.org/entity/Q101429038,Kadebhagam ward,C07003013,,
http://www.wikidata.org/entity/Q101429054,Island North ward,C07003029,,
http://www.wikidata.org/entity/Q101429046,Pullardesam ward,C07003021,,
http://www.wikidata.org/entity/Q101429084,Perumanur ward,C07003060,,
http://www.wikidata.org/entity/Q101429258,Melechovva ward,C13006027,,
http://www.wikidata.org/entity/Q101429254,Mundayad ward,C13006023,,
http://www.wikidata.org/entity/Q101429244,Sadulipalli ward,C13006013,,
http://www.wikidata.org/entity/Q101429259,Thazhechovva ward,C13006028,,
http://www.wikidata.org/entity/Q101429041,Edakochi South ward,C07003016,,
http://www.wikidata.org/entity/Q101429058,Elamakkara North ward,C07003033,,
http://www.wikidata.org/entity/Q101429081,Kadavanthra ward,C07003057,,
http://www.wikidata.org/entity/Q101429088,Kathrikadavu ward,C07003064,,
http://www.wikidata.org/entity/Q101429097,Pachalam ward,C07003073,,
http://www.wikidata.org/entity/Q101429037,Tharebhagam ward,C07003012,,
http://www.wikidata.org/entity/Q101429083,Thevara ward,C07003059,,
http://www.wikidata.org/entity/Q101429243,Kakkad North ward,C13006012,,
http://www.wikidata.org/entity/Q101429261,Thilanoor ward,C13006030,,
http://www.wikidata.org/entity/Q101429071,Chalikkavattam ward,C07003047,,
http://www.wikidata.org/entity/Q101429074,Chambakkara ward,C07003050,,
http://www.wikidata.org/entity/Q101429047,Mundamvelly ward,C07003022,,
http://www.wikidata.org/entity/Q101429240,Athazhakunnu ward,C13006009,,
http://www.wikidata.org/entity/Q101429059,Puthukkalavattam ward,C07003034,,
http://www.wikidata.org/entity/Q101429039,Thazhuppu ward,C07003014,,
http://www.wikidata.org/entity/Q101429069,Thammanam ward,C07003045,,
http://www.wikidata.org/entity/Q101429252,Elayavoor North ward,C13006021,,
http://www.wikidata.org/entity/Q101429056,Vaduthala West ward,C07003031,,
http://www.wikidata.org/entity/Q101429098,Thattazham ward,C07003074,,
http://www.wikidata.org/entity/Q101429234,Kokkenpara ward,C13006003,,
http://www.wikidata.org/entity/Q101429237,Udayamkunnu ward,C13006006,,
http://www.wikidata.org/entity/Q101429062,Edappally ward,C07003037,,
http://www.wikidata.org/entity/Q101429070,Chakkaraparambu ward,C07003046,,
http://www.wikidata.org/entity/Q101429035,Karuvelippady ward,C07003010,,
http://www.wikidata.org/entity/Q101429090,Ernakulam Central ward,C07003066,,
http://www.wikidata.org/entity/Q101429049,Moolamkuzhy ward,C07003024,,
http://www.wikidata.org/entity/Q101429072,Ponnurunni East ward,C07003048,,
http://www.wikidata.org/entity/Q101429248,Chelora ward,C13006017,,
http://www.wikidata.org/entity/Q101429093,Thrikkanarvattom ward,C07003069,,
http://www.wikidata.org/entity/Q101429239,Kottali ward,C13006008,,
http://www.wikidata.org/entity/Q101429251,Kaapad ward,C13006020,,
http://www.wikidata.org/entity/Q101429249,Macheri ward,C13006018,,
http://www.wikidata.org/entity/Q101429250,Pallippoil ward,C13006019,,
http://www.wikidata.org/entity/Q101429236,Talap ward,C13006005,,
http://www.wikidata.org/entity/Q101429242,Thulicheri ward,C13006011,,
http://www.wikidata.org/entity/Q101429246,Varam ward,C13006015,,
http://www.wikidata.org/entity/Q101429043,Konam ward,C07003018,,
http://www.wikidata.org/entity/Q101429048,Manassery ward,C07003023,,
http://www.wikidata.org/entity/Q101429068,Karanakkodam ward,C07003044,,
http://www.wikidata.org/entity/Q101429045,Nambyapuram ward,C07003020,,
http://www.wikidata.org/entity/Q101429089,Kaloor South ward,C07003065,,
http://www.wikidata.org/entity/Q101429075,Poonithura ward,C07003051,,
http://www.wikidata.org/entity/Q101429085,Ravipuram ward,C07003061,,
http://www.wikidata.org/entity/Q101429256,Athirakam ward,C13006025,,
http://www.wikidata.org/entity/Q101429066,Vennala ward,C07003042,,
http://www.wikidata.org/entity/Q101429255,Edachovva ward,C13006024,,
http://www.wikidata.org/entity/Q101429076,Vyttila Janatha ward,C07003052,,
http://www.wikidata.org/entity/Q101429257,Kappicheri ward,C13006026,,
http://www.wikidata.org/entity/Q101429232,Palliyammoola ward,C13006001,,
http://www.wikidata.org/entity/Q101429247,Valiyannur ward,C13006016,,
http://www.wikidata.org/entity/Q101429263,Chala ward,C13006032,,
http://www.wikidata.org/entity/Q101429078,Elamkulam ward,C07003054,,
http://www.wikidata.org/entity/Q101429087,Gandhi Nagar ward,C07003063,,
http://www.wikidata.org/entity/Q101429061,Kunnumpuram ward,C07003036,,
http://www.wikidata.org/entity/Q101429235,Pallikunnu ward,C13006004,,
http://www.wikidata.org/entity/Q101429092,Ayyappankavu ward,C07003068,,
http://www.wikidata.org/entity/Q101429040,Edakochi North ward,C07003015,,
http://www.wikidata.org/entity/Q101429095,Elamakkara South ward,C07003071,,
http://www.wikidata.org/entity/Q101429082,Konthuruthy ward,C07003058,,
http://www.wikidata.org/entity/Q101429051,Nasrathu ward,C07003026,,
http://www.wikidata.org/entity/Q101429042,Perumbadappu ward,C07003017,,
http://www.wikidata.org/entity/Q101429044,Palluruthy-kacheripady ward,C07003019,,
http://www.wikidata.org/entity/Q101429067,Palarivattam ward,C07003043,,
http://www.wikidata.org/entity/Q101429264,Edakkad ward,C13006033,,
http://www.wikidata.org/entity/Q101429241,Kakkad ward,C13006010,,
http://www.wikidata.org/entity/Q101429260,Keezhuthalli ward,C13006029,,
http://www.wikidata.org/entity/Q101429238,Podikundu ward,C13006007,,
http://www.wikidata.org/entity/Q101429761,Karukappilli Ward,C07003039,,
http://www.wikidata.org/entity/Q101429053,Amaravathy ward,C07003028,,
http://www.wikidata.org/entity/Q101429052,Fortkochi Veli ward,C07003027,,
http://www.wikidata.org/entity/Q101429086,Ernakulam South ward,C07003062,,
http://www.wikidata.org/entity/Q101429091,Ernakulam North ward,C07003067,,
http://www.wikidata.org/entity/Q101429262,Aattadappa ward,C13006031,,
http://www.wikidata.org/entity/Q101429060,Ponekkara ward,C07003035,,
http://www.wikidata.org/entity/Q101429096,Pottakuzhy ward,C07003072,,
http://www.wikidata.org/entity/Q101429057,Vaduthala East ward,C07003032,,
http://www.wikidata.org/entity/Q101429253,Elayavoor South ward,C13006022,,
http://www.wikidata.org/entity/Q101429265,Ezhara ward,C13006034,,
http://www.wikidata.org/entity/Q101203508,Mazhuvannur,G12002013,,
http://www.wikidata.org/entity/Q101203519,Aramangalam,G12003003,,
http://www.wikidata.org/entity/Q101203451,Karakali,G11072007,,
http://www.wikidata.org/entity/Q101203472,Pantheerankave North,G11075005,,
http://www.wikidata.org/entity/Q101203453,Prabodhini,G11072009,,
http://www.wikidata.org/entity/Q101203474,Poolenkara,G11075007,,
http://www.wikidata.org/entity/Q101203512,Ozhukkanmmoola,G12002017,,
http://www.wikidata.org/entity/Q101203485,Thondilakkadave,G11075016,,
http://www.wikidata.org/entity/Q101203545,Velliladi,G12004009,,
http://www.wikidata.org/entity/Q101203537,Kunhome,G12004001,,
http://www.wikidata.org/entity/Q101203467,Chaliyam Kadukka Bazar,G11072022,,
http://www.wikidata.org/entity/Q101203495,Kandathuvayal,G12002001,,
http://www.wikidata.org/entity/Q101203476,Manakkadave,G11075009,,
http://www.wikidata.org/entity/Q101203499,Madathumkuni,G12002004,,
http://www.wikidata.org/entity/Q101203534,Kaithavally,G12003016,,
http://www.wikidata.org/entity/Q101203550,Korome,G12004012,,
http://www.wikidata.org/entity/Q101203484,Olavanna,G11075015,,
http://www.wikidata.org/entity/Q101203526,Begur,G12003009,,
http://www.wikidata.org/entity/Q101203536,Muthumary,G12003017,,
http://www.wikidata.org/entity/Q101203503,Tharuvana,G12002008,,
http://www.wikidata.org/entity/Q101203533,Thrissilery,G12003015,,
http://www.wikidata.org/entity/Q101203493,Mathara,G11075022,,
http://www.wikidata.org/entity/Q101203444,Chaliyam Beach North,G11072001,,
http://www.wikidata.org/entity/Q101203459,Edachira,G11072015,,
http://www.wikidata.org/entity/Q101203458,Kadalundi East,G11072014,,
http://www.wikidata.org/entity/Q101203488,Kambiliparambu,G11075019,,
http://www.wikidata.org/entity/Q101203477,Kodal Nadakkave,G11075010,,
http://www.wikidata.org/entity/Q101203482,Kodinattumukku,G11075013,,
http://www.wikidata.org/entity/Q101203501,Kattayad,G12002006,,
http://www.wikidata.org/entity/Q101203492,M. G. Nagar,G11075021,,
http://www.wikidata.org/entity/Q101203470,Palazhi West,G11075003,,
http://www.wikidata.org/entity/Q101203531,Oliyode,G12003013,,
http://www.wikidata.org/entity/Q101203450,Vadakkumbad,G11072006,,
http://www.wikidata.org/entity/Q101203543,Thettamala,G12004007,,
http://www.wikidata.org/entity/Q101203539,Karimbil,G12004003,,
http://www.wikidata.org/entity/Q101203468,Iringallur,G11075001,,
http://www.wikidata.org/entity/Q101203443,Nedumparamb,G11071018,,
http://www.wikidata.org/entity/Q101203448,Murukallingal East,G11072005,,
http://www.wikidata.org/entity/Q101203457,Kaithavalappu,G11072013,,
http://www.wikidata.org/entity/Q101203456,Keezhkkod,G11072012,,
http://www.wikidata.org/entity/Q101203471,Palazhi East,G11075004,,
http://www.wikidata.org/entity/Q101203509,Paliyana,G12002014,,
http://www.wikidata.org/entity/Q101203510,Pulikkadu,G12002015,,
http://www.wikidata.org/entity/Q101203522,Kuthirakode,G12003006,,
http://www.wikidata.org/entity/Q101203530,Kattikulam,G12003012,,
http://www.wikidata.org/entity/Q101203445,High School,G11072002,,
http://www.wikidata.org/entity/Q101203478,Moorkkanad,G11075011,,
http://www.wikidata.org/entity/Q101203518,Appappara,G12003002,,
http://www.wikidata.org/entity/Q101203481,Chathothara,G11075012,,
http://www.wikidata.org/entity/Q101203466,Kadukka Bazar,G11072021,,
http://www.wikidata.org/entity/Q101203486,Kayatti,G11075017,,
http://www.wikidata.org/entity/Q101203494,Konthanari,G11075023,,
http://www.wikidata.org/entity/Q101203502,Kokkadavu,G12002007,,
http://www.wikidata.org/entity/Q101203546,Kanhirangade,G12004010,,
